1902,physics,2,Hendrik Antoon,Lorentz,NL,Arnhem
1993,economics,709,Robert W.,Fogel,US,"New York, NY"
1993,economics,710,Douglass C.,North,US,"Cambridge, MA"
1949,physics,54,Hideki,Yukawa,JP,Tokyo
1949,chemistry,209,William Francis,Giauque,CA,Niagara Falls
1949,medicine,347,Walter Rudolf,Hess,CH,Frauenfeld
1949,medicine,348,Antonio Caetano de Abreu Freire Egas,Moniz,PT,Avança
1949,peace,510,Lord (John),Boyd Orr of Brechin,GB,Kilmaurs
1949,literature,620,William,Faulkner,US,"New Albany, MS"
1930,physics,37,Sir Chandrasekhara Venkata,Raman,IN,Tiruchirappalli
1930,chemistry,188,Hans,Fischer,DE,Hoechst
1930,medicine,321,Karl,Landsteiner,AT,Vienna
1930,peace,495,Lars Olof Jonathan (Nathan),Söderblom,SE,Trönö
1930,literature,603,Sinclair,Lewis,US,"Sauk Centre, MN"
1996,physics,149,David M.,Lee,US,"Rye, NY"
1996,physics,150,Douglas D.,Osheroff,US,"Aberdeen, WA"
1996,physics,151,Robert C.,Richardson,US,"Washington, DC"
1996,chemistry,284,Robert F.,Curl Jr.,US,"Alice, TX"
1996,chemistry,285,Sir Harold W.,Kroto,UK,Wisbech
1996,chemistry,286,Richard E.,Smalley,US,"Akron, OH"
1996,medicine,455,Peter C.,Doherty,AU,Brisbane
1996,medicine,456,Rolf M.,Zinkernagel,CH,Basel
1996,peace,562,Carlos Filipe Ximenes,Belo,TL,Wailacama
1996,peace,563,José,Ramos-Horta,TL,Dili
1996,literature,673,Wislawa,Szymborska,PL,Bnin (now Kórnik)
1996,economics,715,James A.,Mirrlees,GB,Minnigaff
1996,economics,716,William,Vickrey,CA,"Victoria, BC"
1914,physics,19,Max,von Laue,DE,Pfaffendorf
1914,chemistry,175,Theodore William,Richards,US,"Germantown, PA"
1914,medicine,308,Robert,Bárány,AT,Vienna
1920,physics,25,Charles Edouard,Guillaume,CH,Fleurier
1920,chemistry,178,Walther Hermann,Nernst,DE,Briesen
1920,medicine,310,Schack August Steenberg,Krogh,DK,Grenå
1920,peace,484,Léon Victor Auguste,Bourgeois,FR,Paris
1920,literature,589,Knut Pedersen,Hamsun,NO,Lom
1959,physics,72,Emilio Gino,Segrè,IT,Tivoli
1959,physics,73,Owen,Chamberlain,US,"San Francisco, CA"
1959,chemistry,223,Jaroslav,Heyrovsky,CZ,Prague
1959,medicine,367,Severo,Ochoa,ES,Luarca
1959,medicine,368,Arthur,Kornberg,US,"Brooklyn, NY"
1959,peace,518,Philip J.,Noel-Baker,UK,London
1959,literature,630,Salvatore,Quasimodo,IT,Modica
1994,physics,145,Bertram N.,Brockhouse,CA,"Lethbridge, Alberta"
1994,physics,146,Clifford G.,Shull,US,"Pittsburgh, PA"
1994,chemistry,280,George A.,Olah,HU,Budapest
1994,medicine,450,Alfred G.,Gilman,US,"New Haven, CT"
1994,medicine,451,Martin,Rodbell,US,"Baltimore, MD"
1994,peace,557,Yasser,Arafat,EG,Cairo
1994,peace,558,Shimon,Peres,BY,Vishneva
1994,peace,559,Yitzhak,Rabin,IL,Jerusalem
1994,literature,671,Kenzaburo,Oe,JP,Uchiko
1994,economics,711,John C.,Harsanyi,HU,Budapest
1994,economics,712,John F.,Nash Jr.,US,"Bluefield, WV"
1994,economics,713,Reinhard,Selten,PL,Breslau (now Wroclaw)
1963,physics,78,Eugene Paul,Wigner,HU,Budapest
1963,physics,79,Maria,Goeppert Mayer,PL,Kattowitz (now Katowice)
1963,physics,80,J. Hans D.,Jensen,DE,Hamburg
1963,chemistry,228,Karl,Ziegler,DE,Helsa
1963,chemistry,229,Giulio,Natta,IT,Imperia
1963,medicine,375,Sir John Carew,Eccles,AU,Melbourne
1963,medicine,376,Alan Lloyd,Hodgkin,UK,Banbury
1963,medicine,377,Andrew Fielding,Huxley,UK,Hampstead
1963,peace,482,Comité international de la Croix Rouge (International Committee of the Red Cross),,,
1963,peace,523,Ligue des Sociétés de la Croix-Rouge (League of Red Cross Societies),,,
1963,literature,635,Giorgos,Seferis,TR,Smyrna (now Izmir)
1932,physics,38,Werner Karl,Heisenberg,DE,Würzburg
1932,chemistry,191,Irving,Langmuir,US,"Brooklyn, NY"
1932,medicine,323,Sir Charles Scott,Sherrington,UK,London
1932,medicine,324,Edgar Douglas,Adrian,UK,London
1932,literature,605,John,Galsworthy,UK,Kingston Hill
1946,physics,51,Percy Williams,Bridgman,US,"Cambridge, MA"
1946,chemistry,204,James Batcheller,Sumner,US,"Canton, MA"
1946,chemistry,205,John Howard,Northrop,US,"Yonkers, NY"
1946,chemistry,206,Wendell Meredith,Stanley,US,"Ridgeville, IN"
1946,medicine,342,Hermann Joseph,Muller,US,"New York, NY"
1946,peace,506,Emily Greene,Balch,US,"Jamaica Plain, MA (now Boston)"
1946,peace,507,John Raleigh,Mott,US,"Livingston Manor, NY"
1946,literature,617,Hermann,Hesse,DE,Calw
2004,medicine,774,Richard,Axel,US,"New York, NY"
2004,medicine,775,Linda B.,Buck,US,"Seattle, WA"
2004,physics,776,David J.,Gross,US,"Washington, DC"
2004,physics,777,H. David,Politzer,US,"New York, NY"
2004,physics,778,Frank,Wilczek,US,"New York, NY"
2004,chemistry,779,Aaron,Ciechanover,IL,Haifa
2004,chemistry,780,Avram,Hershko,HU,Karcag
2004,chemistry,781,Irwin,Rose,US,"Brooklyn, NY"
2004,literature,782,Elfriede,Jelinek,AT,Mürzzuschlag
2004,peace,783,Wangari Muta,Maathai,KE,Nyeri
2004,economics,786,Finn E.,Kydland,NO,Gjesdal
2004,economics,787,Edward C.,Prescott,US,"Glens Falls, NY"
1929,physics,36,Prince Louis-Victor Pierre Raymond,de Broglie,FR,Dieppe
1929,chemistry,186,Arthur,Harden,UK,Manchester
1929,chemistry,187,Hans Karl August Simon,von Euler-Chelpin,DE,Augsburg
1929,medicine,319,Christiaan,Eijkman,NL,Nijkerk
1929,medicine,320,Sir Frederick Gowland,Hopkins,UK,Eastbourne
1929,peace,494,Frank Billings,Kellogg,US,"Potsdam, NY"
1929,literature,602,Thomas,Mann,DE,Lübeck
1927,physics,33,Arthur Holly,Compton,US,"Wooster, OH"
1927,physics,34,Charles Thomson Rees,Wilson,GB,Glencorse
1927,chemistry,184,Heinrich Otto,Wieland,DE,Pforzheim
1927,medicine,317,Julius,Wagner-Jauregg,AT,Wels
1927,peace,492,Ferdinand,Buisson,FR,Paris
1927,peace,493,Ludwig,Quidde,DE,Bremen
1927,literature,600,Henri,Bergson,FR,Paris
1970,physics,91,Hannes Olof Gösta,Alfvén,SE,Norrköping
1970,physics,92,Louis Eugène Félix,Néel,FR,Lyon
1970,chemistry,239,Luis F.,Leloir,FR,Paris
1970,medicine,394,Sir Bernard,Katz,DE,Leipzig
1970,medicine,395,Ulf,von Euler,SE,Stockholm
1970,medicine,396,Julius,Axelrod,US,"New York, NY"
1970,peace,528,Norman E.,Borlaug,US,"Cresco, IA"
1970,literature,644,Aleksandr Isayevich,Solzhenitsyn,RU,Kislovodsk
1970,economics,679,Paul A.,Samuelson,US,"Gary, IN"
1947,physics,52,Sir Edward Victor,Appleton,UK,Bradford
1947,chemistry,207,Sir Robert,Robinson,UK,"Rufford, near Chesterfield"
1947,medicine,343,Carl Ferdinand,Cori,CZ,Prague
1947,medicine,344,Gerty Theresa,"Cori, née Radnitz",CZ,Prague
1947,medicine,345,Bernardo Alberto,Houssay,AR,Buenos Aires
1947,peace,508,Friends Service Council (The Quakers),,,
1947,peace,509,American Friends Service Committee (The Quakers),,,
1947,literature,618,André Paul Guillaume,Gide,FR,Paris
1966,physics,87,Alfred,Kastler,FR,Guebwiller
1966,chemistry,232,Robert S.,Mulliken,US,"Newburyport, MA"
1966,medicine,383,Peyton,Rous,US,"Baltimore, MD"
1966,medicine,384,Charles Brenton,Huggins,CA,Halifax
1966,literature,639,Shmuel Yosef,Agnon,UA,Buczacz (now Buchach)
1966,literature,640,Nelly,Sachs,DE,Berlin
1973,physics,97,Leo,Esaki,JP,Osaka
1973,physics,98,Ivar,Giaever,NO,Bergen
1973,physics,99,Brian David,Josephson,UK,Cardiff
1973,chemistry,244,Ernst Otto,Fischer,DE,Munich
1973,chemistry,245,Geoffrey,Wilkinson,UK,Todmorden
1973,medicine,400,Karl,von Frisch,AT,Vienna
1973,medicine,401,Konrad,Lorenz,AT,Vienna
1973,medicine,402,Nikolaas,Tinbergen,NL,the Hague
1973,peace,530,Henry A.,Kissinger,DE,Fürth
1973,peace,531,Le Duc Tho,,VN,Nam Ha province
1973,literature,648,Patrick,White,UK,London
1973,economics,683,Wassily,Leontief,RU,St. Petersburg
1931,chemistry,189,Carl,Bosch,DE,Cologne
1931,chemistry,190,Friedrich,Bergius,PL,"Goldschmieden, near Breslau"
1931,medicine,322,Otto Heinrich,Warburg,DE,Freiburg im Breisgau
1931,peace,496,Jane,Addams,US,"Cedarville, IL"
1931,peace,497,Nicholas Murray,Butler,US,"Elizabeth, NJ"
1931,literature,604,Erik Axel,Karlfeldt,SE,Karlbo
1961,physics,75,Robert,Hofstadter,US,"New York, NY"
1961,physics,76,Rudolf Ludwig,Mössbauer,DE,Munich
1961,chemistry,225,Melvin,Calvin,US,"St. Paul, MN"
1961,medicine,371,Georg,von Békésy,HU,Budapest
1961,peace,520,Dag Hjalmar Agne Carl,Hammarskjöld,SE,Jönköping
1961,literature,633,Ivo,Andric,,Dolac
1904,physics,8,Lord Rayleigh,(John William Strutt),UK,"Langford Grove, Maldon, Essex"
1904,chemistry,163,Sir William,Ramsay,GB,Glasgow
1904,medicine,296,Ivan Petrovich,Pavlov,RU,Ryazan
1904,peace,467,Institut de droit international (Institute of International Law),,,
1904,literature,573,Frédéric,Mistral,FR,Maillane
1904,literature,574,José,Echegaray y Eizaguirre,ES,Madrid
1956,physics,65,William Bradford,Shockley,UK,London
1956,physics,66,John,Bardeen,US,"Madison, WI"
1956,physics,67,Walter Houser,Brattain,CN,Amoy
1956,chemistry,219,Sir Cyril Norman,Hinshelwood,UK,London
1956,chemistry,220,Nikolay Nikolaevich,Semenov,RU,Saratov
1956,medicine,360,André Frédéric,Cournand,FR,Paris
1956,medicine,361,Werner,Forssmann,DE,Berlin
1956,medicine,362,Dickinson W.,Richards,US,"Orange, NJ"
1956,literature,627,Juan Ramón,Jiménez,ES,Moguer
1905,physics,9,Philipp Eduard Anton,von Lenard,SK,Pressburg (now Bratislava)
1905,chemistry,164,Johann Friedrich Wilhelm Adolf,von Baeyer,DE,Berlin
1905,medicine,297,Robert,Koch,DE,Clausthal (now Clausthal-Zellerfeld)
1905,peace,468,Baroness Bertha Sophie Felicita,"von Suttner, née Countess Kinsky von Chinic und Tettau",CZ,Prague
1905,literature,575,Henryk,Sienkiewicz,PL,Wola Okrzejska
1925,physics,30,James,Franck,DE,Hamburg
1925,physics,31,Gustav Ludwig,Hertz,DE,Hamburg
1925,chemistry,182,Richard Adolf,Zsigmondy,AT,Vienna
1925,peace,488,Sir Austen,Chamberlain,UK,Birmingham
1925,peace,489,Charles Gates,Dawes,US,"Marietta, OH"
1925,literature,596,George Bernard,Shaw,IE,Dublin
1987,physics,130,J. Georg,Bednorz,,Neuenkirchen
1987,physics,131,K. Alexander,Müller,CH,Basel
1987,chemistry,267,Donald J.,Cram,US,"Chester, VT"
1987,chemistry,268,Jean-Marie,Lehn,FR,Rosheim
1987,chemistry,269,Charles J.,Pedersen,KR,Pusan
1987,medicine,436,Susumu,Tonegawa,JP,Nagoya
1987,peace,549,Oscar,Arias Sánchez,CR,Heredia
1987,literature,664,Joseph,Brodsky,RU,Leningrad (now Saint Petersburg)
1987,economics,701,Robert M.,Solow,US,"Brooklyn, NY"
1908,physics,12,Gabriel,Lippmann,LU,Hollerich
1908,chemistry,167,Ernest,Rutherford,NZ,Nelson
1908,medicine,301,Ilya Ilyich,Mechnikov,UA,Kharkov (now Kharkiv)
1908,medicine,302,Paul,Ehrlich,PL,Strehlen (now Strzelin)
1908,peace,473,Klas Pontus,Arnoldson,SE,Gothenburg
1908,peace,474,Fredrik,Bajer,DK,Næstved
1908,literature,578,Rudolf Christoph,Eucken,DE,Aurich
1980,physics,116,James Watson,Cronin,US,"Chicago, IL"
1980,physics,117,Val Logsdon,Fitch,US,"Merriman, NE"
1980,chemistry,222,Frederick,Sanger,UK,Rendcombe
1980,chemistry,254,Paul,Berg,US,"New York, NY"
1980,chemistry,255,Walter,Gilbert,US,"Boston, MA"
1980,medicine,419,Baruj,Benacerraf,VE,Caracas
1980,medicine,420,Jean,Dausset,FR,Toulouse
1980,medicine,421,George D.,Snell,US,"Bradford, MA"
1980,peace,541,Adolfo,Pérez Esquivel,AR,Buenos Aires
1980,literature,657,Czeslaw,Milosz,LT,&#346;eteniai
1980,economics,694,Lawrence R.,Klein,US,"Omaha, NE"
1922,physics,27,Niels Henrik David,Bohr,DK,Copenhagen
1922,chemistry,180,Francis William,Aston,UK,Harborne
1922,medicine,311,Archibald Vivian,Hill,UK,Bristol
1922,medicine,312,Otto Fritz,Meyerhof,DE,Hanover
1922,peace,487,Fridtjof,Nansen,NO,Kristiania (now Oslo)
1922,literature,592,Jacinto,Benavente,ES,Madrid
1901,physics,1,Wilhelm Conrad,Röntgen,DE,Lennep (now Remscheid)
1901,chemistry,160,Jacobus Henricus,van 't Hoff,NL,Rotterdam
1901,medicine,293,Emil Adolf,von Behring,PL,Hansdorf (now Jankowa &#379;aga&#324;ska)
1901,peace,462,Jean Henry,Dunant,CH,Geneva
1901,peace,463,Frédéric,Passy,FR,Paris
1901,literature,569,Sully,Prudhomme,FR,Paris
1986,physics,127,Ernst,Ruska,DE,Heidelberg
1986,physics,128,Gerd,Binnig,,Frankfurt-on-the-Main
1986,physics,129,Heinrich,Rohrer,CH,Buchs
1986,chemistry,264,Dudley R.,Herschbach,US,"San José, CA"
1986,chemistry,265,Yuan T.,Lee,TW,Hsinchu
1986,chemistry,266,John C.,Polanyi,DE,Berlin
1986,medicine,434,Stanley,Cohen,US,"Brooklyn, NY"
1986,medicine,435,Rita,Levi-Montalcini,IT,Turin
1986,peace,548,Elie,Wiesel,RO,Sighet
1986,literature,663,Wole,Soyinka,NG,Abeokuta
1986,economics,700,James M.,Buchanan Jr.,US,"Murfreesboro, TN"
1919,physics,24,Johannes,Stark,DE,Schickenhof
1919,medicine,309,Jules,Bordet,BE,Soignies
1919,peace,483,Thomas Woodrow,Wilson,US,"Staunton, VA"
1919,literature,588,Carl Friedrich Georg,Spitteler,CH,Liestal
1948,physics,53,Patrick Maynard Stuart,Blackett,UK,London
1948,chemistry,208,Arne Wilhelm Kaurin,Tiselius,SE,Stockholm
1948,medicine,346,Paul Hermann,Müller,CH,Olten
1948,literature,619,Thomas Stearns,Eliot,US,"St. Louis, MO"
1997,physics,152,Steven,Chu,US,"St. Louis, MO"
1997,physics,153,Claude,Cohen-Tannoudji,,Constantine
1997,physics,154,William D.,Phillips,US,"Wilkes-Barre, PA"
1997,chemistry,287,Paul D.,Boyer,US,"Provo, UT"
1997,chemistry,288,John E.,Walker,UK,Halifax
1997,chemistry,289,Jens C.,Skou,DK,Lemvig
1997,medicine,457,Stanley B.,Prusiner,US,"Des Moines, IA"
1997,peace,564,International Campaign to Ban Landmines (ICBL),,,
1997,peace,565,Jody,Williams,US,"Putney, VT"
1997,literature,674,Dario,Fo,IT,Leggiuno-Sangiano
1997,economics,717,Robert C.,Merton,US,"New York, NY"
1997,economics,718,Myron S.,Scholes,CA,"Timmins, ON"
1911,chemistry,6,Marie,"Curie, née Sklodowska",PL,Warsaw
1911,physics,16,Wilhelm,Wien,RU,Gaffken (now Parusnoye)
1911,medicine,305,Allvar,Gullstrand,SE,Landskrona
1911,peace,478,Tobias Michael Carel,Asser,NL,Amsterdam
1911,peace,479,Alfred Hermann,Fried,AT,Vienna
1911,literature,581,Count Maurice (Mooris) Polidore Marie Bernhard,Maeterlinck,BE,Ghent
2013,medicine,884,James E.,Rothman,US,"Haverhill, MA"
2013,medicine,885,Randy W.,Schekman,US,"St. Paul, MN"
2013,medicine,886,Thomas C.,Südhof,DE,Goettingen
2013,physics,887,François,Englert,BE,Etterbeek
2013,physics,888,Peter W.,Higgs,UK,Newcastle upon Tyne
2013,chemistry,889,Martin,Karplus,AT,Vienna
2013,chemistry,890,Michael,Levitt,ZA,Pretoria
2013,chemistry,891,Arieh,Warshel,IL,Kibbutz Sde-Nahum
2013,literature,892,Alice,Munro,CA,Wingham
2013,peace,893,Organisation for the Prohibition of Chemical Weapons (OPCW),,,
2013,economics,894,Eugene F.,Fama,US,"Boston, MA"
2013,economics,895,Lars Peter,Hansen,US,"Urbana, IL"
2013,economics,896,Robert J.,Shiller,US,"Detroit, MI"
2008,medicine,823,Harald,zur Hausen,DE,Gelsenkirchen
2008,medicine,824,Françoise,Barré-Sinoussi,FR,Paris
2008,medicine,825,Luc,Montagnier,FR,Chabris
2008,physics,826,Yoichiro,Nambu,JP,Tokyo
2008,physics,827,Makoto,Kobayashi,JP,Nagoya
2008,physics,828,Toshihide,Maskawa,JP,Nagoya
2008,chemistry,829,Osamu,Shimomura,JP,Kyoto
2008,chemistry,830,Martin,Chalfie,US,"Chicago, IL"
2008,chemistry,831,Roger Y.,Tsien,US,"New York, NY"
2008,literature,832,Jean-Marie Gustave,Le Clézio,FR,Nice
2008,peace,833,Martti,Ahtisaari,RU,Viipuri (now Vyborg)
2008,economics,834,Paul,Krugman,US,"New York, NY"
1975,physics,102,Aage Niels,Bohr,DK,Copenhagen
1975,physics,103,Ben Roy,Mottelson,US,"Chicago, IL"
1975,physics,104,Leo James,Rainwater,US,"Council, ID"
1975,chemistry,247,John Warcup,Cornforth,AU,Sydney
1975,chemistry,248,Vladimir,Prelog,BA,Sarajevo
1975,medicine,406,David,Baltimore,US,"New York, NY"
1975,medicine,407,Renato,Dulbecco,IT,Catanzaro
1975,medicine,408,Howard Martin,Temin,US,"Philadelphia, PA"
1975,peace,534,Andrei Dmitrievich,Sakharov,RU,Moscow
1975,literature,651,Eugenio,Montale,IT,Genoa
1975,economics,686,Leonid Vitaliyevich,Kantorovich,,St. Petersburg
1975,economics,687,Tjalling C.,Koopmans,NL,'s Graveland
